Company,TypeName,Inches,Gpu,Touchscreen,Ips,Screen Resolution,X_res,Y_res,CPU Name,CPU Freq (GHz),RAM (GB),HDD,SSD,Flash Storage,OS,Weight (kg),Price
Dell,2 in 1 Convertible,15.6,Intel,1,0,1920x1080,1920,1080,Intel Core i7,2.7,16,0,512,0,Windows 10,2.09,690.98832
Acer,Notebook,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i5,2.5,4,0,256,0,Windows 10,2.23,404.98128
Dell,Ultrabook,13.3,Intel,1,0,3200x1800,3200,1800,Intel Core i5,2.4,8,0,256,0,Linux,1.23,644.10192
Acer,Gaming,17.3,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.8,16,1000,256,0,Windows 10,4.2,1523.22192
Lenovo,Gaming,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i5,2.5,8,1000,0,0,Windows 10,2.4,479.99952
HP,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i5,2.5,4,500,0,0,Windows 10,1.86,284.2488
Apple,Ultrabook,12.0,Intel,0,1,2304x1440,2304,1440,Intel Core M,1.1,8,0,0,256,Mac X,0.92,681.61104
Dell,2 in 1 Convertible,13.3,Intel,1,1,1920x1080,1920,1080,Intel Core i5,2.5,8,0,256,0,Windows 10,1.6,702.70992
HP,Notebook,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.8,12,1000,128,0,Windows 10,2.21,777.7281599999999
Lenovo,Notebook,15.6,AMD,0,0,1366x768,1366,768,Intel Core i3,2.0,4,1000,0,0,No OS,1.9,215.67744
Asus,Gaming,17.3,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,16,1000,512,0,Windows 10,4.3,1260.072
Acer,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,2.0,4,1000,0,0,Linux,2.1,159.41376
MSI,Gaming,17.3,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,16,1000,256,0,Windows 10,2.43,1200.819312
Dell,Notebook,15.6,AMD,0,0,1366x768,1366,768,Intel Core i3,2.0,4,0,128,0,Windows 10,2.3,292.45392
Lenovo,Notebook,15.6,Nvidia,0,0,1366x768,1366,768,Intel Core i7,2.5,8,500,0,0,No OS,2.2,368.64432
Dell,2 in 1 Convertible,15.6,Intel,1,0,1920x1080,1920,1080,Intel Core i7,1.8,16,0,512,0,Windows 10,2.0,753.1128
Dell,Ultrabook,13.3,Intel,1,0,3200x1800,3200,1800,Intel Core i7,2.7,16,0,512,0,Windows 10,1.2,1570.6944
Asus,Gaming,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.6,8,1000,0,0,Windows 10,2.2,685.12752
Dell,Notebook,15.6,AMD,0,0,1920x1080,1920,1080,Intel Core i5,2.5,8,0,256,0,Windows 10,2.36,521.0251199999999
HP,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i5,2.5,8,0,256,0,Windows 10,1.91,339.34032
Lenovo,Notebook,15.6,AMD,0,0,1366x768,1366,768,AMD E-Series,2.2,4,500,0,0,Windows 10,2.2,175.23791999999997
Acer,Notebook,17.3,Nvidia,0,0,1600x900,1600,900,Intel Core i3,2.0,8,1000,0,0,Windows 10,3.3,368.64432
Asus,Gaming,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,16,1000,256,0,Windows 10,2.2,1435.30992
Apple,Ultrabook,12.0,Intel,0,1,2304x1440,2304,1440,Intel Core M,1.2,8,0,0,512,Mac X,0.92,749.5963199999999
Asus,Notebook,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,16,1000,128,0,Windows 10,2.2,1025.05392
MSI,Gaming,17.3,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,16,1000,256,0,Windows 10,2.43,1142.2640592
Dell,2 in 1 Convertible,15.6,Intel,1,1,1920x1080,1920,1080,Intel Core i5,2.5,8,0,256,0,Windows 10,2.191,585.49392
Asus,Gaming,17.3,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,16,1000,256,0,Windows 10,2.9,1142.26992
Acer,Netbook,11.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.5,2,0,32,0,Chrome OS,1.3,101.97791999999998
Acer,Notebook,17.3,Nvidia,0,0,1600x900,1600,900,Intel Core i3,2.0,4,1000,0,0,Windows 10,3.3,350.47583999999995
Lenovo,Notebook,17.3,Intel,0,0,1600x900,1600,900,Intel Core i5,2.5,8,1000,0,0,No OS,2.8,315.89712
Lenovo,Gaming,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,8,1000,128,0,Windows 10,2.6,745.49376
Acer,2 in 1 Convertible,14.0,Intel,1,1,1920x1080,1920,1080,Intel Core i7,1.3,8,0,256,0,Windows 10,1.2,673.4059199999999
Lenovo,Notebook,15.6,Intel,0,1,1920x1080,1920,1080,Intel Core i7,2.6,8,0,256,0,Windows 10,2.3,896.1163199999999
MSI,Gaming,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.6,8,1000,128,0,Windows 10,2.2,865.1185487999999
HP,Notebook,15.6,AMD,0,0,1920x1080,1920,1080,AMD A-Series,2.7,6,1000,0,0,Windows 10,2.1,310.03632
Dell,Ultrabook,12.5,Intel,1,0,1920x1080,1920,1080,Intel Core i5,2.4,8,0,256,0,Windows 7,1.26,1004.1718896
Dell,2 in 1 Convertible,15.0,Intel,1,0,1920x1080,1920,1080,Intel Core i3,2.4,4,500,0,0,Windows 10,2.08,298.31472
Asus,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Pentium Quad,1.6,4,1000,0,0,Windows 10,2.65,181.09872
Dell,Ultrabook,13.3,Intel,1,0,3200x1800,3200,1800,Intel Core i7,2.7,8,0,256,0,Windows 10,1.29,865.6401599999999
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i5,2.5,4,1000,0,0,Linux,2.18,305.8517088
Lenovo,Gaming,15.6,Nvidia,1,1,1920x1080,1920,1080,Intel Core i7,2.6,16,1000,128,0,Windows 10,2.6,603.07632
MSI,Gaming,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,8,1000,128,0,Windows 10,2.2,673.4059199999999
Lenovo,Netbook,12.5,Intel,1,1,1920x1080,1920,1080,Intel Core i7,2.5,16,0,512,0,Windows 10,1.3,967.032
Razer,Gaming,14.0,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,16,0,1000,0,Windows 10,1.95,2050.69392
Dell,Notebook,15.6,Intel,1,0,1366x768,1366,768,Intel Core i3,2.4,8,1000,0,0,Windows 10,2.3,274.8773808
MSI,Gaming,17.3,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,16,1000,256,0,Windows 10,2.7,936.55584
Apple,Ultrabook,11.6,Intel,0,0,1366x768,1366,768,Intel Core i5,1.6,4,0,0,256,Mac X,1.08,562.05072
HP,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i3,2.0,4,1000,0,0,Windows 10,2.1,280.14624
HP,Ultrabook,14.0,Intel,0,0,2560x1440,2560,1440,Intel Core i7,2.5,8,0,256,0,Windows 7,1.54,1288.3151952
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i5,2.3,4,500,0,0,Windows 7,2.24,431.94096
MSI,Gaming,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.6,8,1000,128,0,Windows 10,2.3,685.12752
Lenovo,Notebook,13.3,Intel,0,1,1920x1080,1920,1080,Intel Core i7,2.7,16,0,512,0,Windows 10,1.4,878.53392
Lenovo,Notebook,15.6,AMD,0,0,1920x1080,1920,1080,AMD A-Series,3.6,6,0,256,0,Windows 10,2.2,350.2238256
Asus,Ultrabook,13.3,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.5,8,0,256,0,Windows 10,1.45,750.1823999999999
Acer,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.0,4,500,0,0,Linux,2.4,212.043744
Dell,2 in 1 Convertible,17.3,Nvidia,1,0,1920x1080,1920,1080,Intel Core i7,2.7,16,0,512,0,Windows 10,2.77,1054.35792
HP,Notebook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,4,0,256,0,Windows 7,1.54,644.6821391999998
Asus,Gaming,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.8,16,1000,256,0,Windows 10,2.5,937.728
Dell,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Core i5,2.5,4,500,0,0,Windows 10,1.6,512.8199999999999
Asus,Gaming,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,16,1000,256,0,Windows 10,2.34,1362.636
Lenovo,Notebook,15.6,Intel,0,1,1920x1080,1920,1080,Intel Core i5,2.5,8,0,256,0,No OS,2.3,335.82384
Dell,2 in 1 Convertible,13.3,Intel,1,0,3200x1800,3200,1800,Intel Core i5,1.2,8,0,256,0,Windows 10,1.24,1062.56304
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Pentium Quad,1.6,4,500,0,0,Linux,2.2,189.88992
HP,Notebook,15.6,AMD,0,0,1366x768,1366,768,AMD A-Series,2.5,4,500,0,0,Windows 10,1.86,233.84592
Lenovo,Notebook,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i3,2.3,6,0,128,0,Windows 10,2.4,333.47952
Lenovo,Notebook,14.0,Intel,0,1,1920x1080,1920,1080,Intel Core i5,2.3,8,0,256,0,Windows 10,1.9,628.2777600000001
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Pentium Quad,1.6,4,500,0,0,Windows 10,2.2,260.2136592
Asus,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.1,4,1000,0,0,Windows 10,2.0,198.68112
Asus,Gaming,17.3,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,16,1000,128,0,Windows 10,4.0,1113.552
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.0,4,500,0,0,Windows 10,2.29,287.1792
MSI,Gaming,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.6,8,1000,128,0,Windows 10,2.4,720.29232
Lenovo,2 in 1 Convertible,14.0,Intel,1,0,1920x1080,1920,1080,Intel Core i5,2.3,4,0,128,0,Windows 10,1.8,488.2105008
Asus,Ultrabook,13.3,Intel,0,1,1920x1080,1920,1080,Intel Core M,0.9,8,0,512,0,Windows 10,1.2,427.25232
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.4,6,1000,0,0,Windows 10,2.3,269.01072
Acer,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,4,500,0,0,Linux,2.4,169.37712
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,2,500,0,0,Windows 10,2.2,222.12432
Lenovo,Notebook,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,8,1000,0,0,Windows 10,2.6,526.8859199999999
Dell,Notebook,15.6,AMD,0,0,1366x768,1366,768,Intel Core i7,2.7,8,1000,0,0,Linux,2.3,472.3746192
HP,Netbook,11.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,2,0,0,32,Windows 10,1.17,122.49072
Asus,Notebook,15.6,Nvidia,0,0,1366x768,1366,768,Intel Core i7,2.5,4,500,0,0,Windows 10,2.2,422.1651456
Lenovo,2 in 1 Convertible,14.0,Intel,1,1,1920x1080,1920,1080,Intel Core i7,2.5,4,0,128,0,Windows 10,1.8,373.91904
Lenovo,2 in 1 Convertible,13.3,Intel,1,1,3200x1800,3200,1800,Intel Core i7,2.5,16,0,512,0,Windows 10,1.3,878.53392
Lenovo,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,2,0,0,64,Windows 10,1.5,134.21232
HP,Notebook,15.6,AMD,0,0,1366x768,1366,768,Intel Core i7,2.5,6,1000,0,0,Windows 10,2.19,447.76512
Asus,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,4,500,0,0,Windows 10,2.2,216.26352
Asus,Ultrabook,13.3,Intel,0,1,1920x1080,1920,1080,Intel Core M,0.9,8,0,512,0,Windows 10,1.2,427.25232
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.4,6,1000,0,0,Windows 10,2.3,269.01072
Acer,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,4,500,0,0,Linux,2.4,169.37712
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,2,500,0,0,Windows 10,2.2,222.12432
Lenovo,Notebook,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,8,1000,0,0,Windows 10,2.6,526.8859199999999
Dell,Notebook,15.6,AMD,0,0,1366x768,1366,768,Intel Core i7,2.7,8,1000,0,0,Linux,2.3,472.3746192
HP,Netbook,11.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,2,0,0,32,Windows 10,1.17,122.49072
Asus,Notebook,15.6,Nvidia,0,0,1366x768,1366,768,Intel Core i7,2.5,4,500,0,0,Windows 10,2.2,422.1651456
Lenovo,2 in 1 Convertible,14.0,Intel,1,1,1920x1080,1920,1080,Intel Core i7,2.5,4,0,128,0,Windows 10,1.8,373.91904
Lenovo,2 in 1 Convertible,13.3,Intel,1,1,3200x1800,3200,1800,Intel Core i7,2.5,16,0,512,0,Windows 10,1.3,878.53392
Lenovo,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,2,0,0,64,Windows 10,1.5,134.21232
HP,Notebook,15.6,AMD,0,0,1366x768,1366,768,Intel Core i7,2.5,6,1000,0,0,Windows 10,2.19,447.76512
Asus,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,4,500,0,0,Windows 10,2.2,216.26352
Asus,Ultrabook,13.3,Intel,0,1,1920x1080,1920,1080,Intel Core M,0.9,8,0,512,0,Windows 10,1.2,427.25232
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.4,6,1000,0,0,Windows 10,2.3,269.01072
Acer,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,4,500,0,0,Linux,2.4,169.37712
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,2,500,0,0,Windows 10,2.2,222.12432
Lenovo,Notebook,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,8,1000,0,0,Windows 10,2.6,526.8859199999999
Dell,Notebook,15.6,AMD,0,0,1366x768,1366,768,Intel Core i7,2.7,8,1000,0,0,Linux,2.3,472.3746192
HP,Netbook,11.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,2,0,0,32,Windows 10,1.17,122.49072
Asus,Notebook,15.6,Nvidia,0,0,1366x768,1366,768,Intel Core i7,2.5,4,500,0,0,Windows 10,2.2,422.1651456
Lenovo,2 in 1 Convertible,14.0,Intel,1,1,1920x1080,1920,1080,Intel Core i7,2.5,4,0,128,0,Windows 10,1.8,373.91904
Lenovo,2 in 1 Convertible,13.3,Intel,1,1,3200x1800,3200,1800,Intel Core i7,2.5,16,0,512,0,Windows 10,1.3,878.53392
Lenovo,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,2,0,0,64,Windows 10,1.5,134.21232
HP,Notebook,15.6,AMD,0,0,1366x768,1366,768,Intel Core i7,2.5,6,1000,0,0,Windows 10,2.19,447.76512
Asus,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,4,500,0,0,Windows 10,2.2,216.26352
